product_img_id,product_id,product_img_url
1907,606,https://iuhkart.blob.core.windows.net/product/3256805391112524-black
1912,606,https://iuhkart.blob.core.windows.net/product/3256805391112524-khaki
1910,606,https://iuhkart.blob.core.windows.net/product/3256805391112524-blue
131097,177965,https://iuhkart.blob.core.windows.net/product/3256805600216482-black
131099,177965,https://iuhkart.blob.core.windows.net/product/3256805600216482-white
131100,177965,https://iuhkart.blob.core.windows.net/product/3256805600216482-red
131104,177965,https://iuhkart.blob.core.windows.net/product/3256805600216482-1610
2011,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc1407
2013,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc632
2015,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc584
2020,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc438
2022,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc999
2018,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc3062
2024,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc1876
2016,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-smc3060
2008,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-scr6022
2010,21975,https://iuhkart.blob.core.windows.net/product/3256805044890628-scr6175
2193,643,https://iuhkart.blob.core.windows.net/product/3256803704789631-beige-33cm-x12cm-x24cm
2194,643,https://iuhkart.blob.core.windows.net/product/3256803704789631-khaki-33cm-x12cm-x24cm
2195,643,https://iuhkart.blob.core.windows.net/product/3256803704789631-black-33cm-x12cm-x24cm
2196,643,https://iuhkart.blob.core.windows.net/product/3256803704789631-coffee-33cm-x12cm-x24cm
459787,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-d-pink-color-box
459791,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-c-white-color-box
459809,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-b-pink-color-box
459812,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-a-white-color-box
459821,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-z-pink-color-box
459827,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-y-pink-color-box
459762,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-r-pink-color-box
459772,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-g-white-color-box
459770,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-h-pink-color-box
459774,502693,https://iuhkart.blob.core.windows.net/product/3256803743265821-g-pink-color-box
111618,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-20-massage-claw-b
111631,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-20-massage-claw-a
111614,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-red-light-c
111609,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-red-light-b
111625,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-vibration-a
111628,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-vibration-b
111601,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-vibration-c
111605,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-10-claw-red-light-a
111622,154274,https://iuhkart.blob.core.windows.net/product/3256805922346182-20-massage-claw-c
111710,151283,https://iuhkart.blob.core.windows.net/product/3256805730505316-green-19x6x13cm
111705,151283,https://iuhkart.blob.core.windows.net/product/3256805730505316-brown-19x6x13cm
111722,151283,https://iuhkart.blob.core.windows.net/product/3256805730505316-blue-19x6x13cm
111714,151283,https://iuhkart.blob.core.windows.net/product/3256805730505316-khaki-19x6x13cm
111719,151283,https://iuhkart.blob.core.windows.net/product/3256805730505316-black-19x6x13cm
111673,151241,https://iuhkart.blob.core.windows.net/product/3256805133291445-white
111666,151241,https://iuhkart.blob.core.windows.net/product/3256805133291445-1610
2154,21753,https://iuhkart.blob.core.windows.net/product/3256803359689990-type-a
111762,151334,https://iuhkart.blob.core.windows.net/product/3256805576908700-style-2-china
111758,151334,https://iuhkart.blob.core.windows.net/product/3256805576908700-style-1-china
2187,21785,https://iuhkart.blob.core.windows.net/product/3256802274541976-china
2282,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ptc512
2289,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc450
2287,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc283
2295,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc514
2285,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc004
2293,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ptc511
2291,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc205
2280,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc254
2307,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ptc046
2304,22295,https://iuhkart.blob.core.windows.net/product/3256805688800682-ktc071
2324,662,https://iuhkart.blob.core.windows.net/product/3256804554534266-coffee
2322,662,https://iuhkart.blob.core.windows.net/product/3256804554534266-black
2724758,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-red-wine-44
2724672,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-gray-97-48
2724698,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-gray-97-46
2724721,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-khaki-97-39
2724744,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-gray-41
2724791,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-khaki-47
2724794,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-khaki-48
2724680,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-red-wine-97-41
2724676,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-red-wine-97-39
2724682,5399945,https://iuhkart.blob.core.windows.net/product/3256805654912372-red-wine-97-42
2184486,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-blue-xl
2184472,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-black-l
2184478,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-black-xl
2184483,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-green-l
2184481,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-green-m
2184489,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-blue-m
2184491,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-blue-l
2184470,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-black-m
2184475,2316325,https://iuhkart.blob.core.windows.net/product/2251832657036791-green-xl
2184506,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-wine-xl-china
2184519,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-wine-m-china
2184517,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-green-xl-china
2184513,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-wine-xxl-china
2184529,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-green-m-china
2184521,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-wine-s-china
2184527,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-green-l-china
2184532,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-gray-m-china
2184534,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-gray-s-china
2184535,2316343,https://iuhkart.blob.core.windows.net/product/3256803697303012-gray-xl-china
2184577,2316413,https://iuhkart.blob.core.windows.net/product/3256805673413085-white-l
2184575,2316413,https://iuhkart.blob.core.windows.net/product/3256805673413085-white-m
2184580,2316413,https://iuhkart.blob.core.windows.net/product/3256805673413085-white-s
2184574,2316413,https://iuhkart.blob.core.windows.net/product/3256805673413085-white-xl
2176069,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl24-4
2176072,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl1-1
2176074,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl24-2
2176076,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl24-3
2176082,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl2-4
2176084,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl2-1
2176086,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl2-2
2176088,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl1-4
2176090,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl1-5
2176092,2367864,https://iuhkart.blob.core.windows.net/product/3256805393081284-fl1-2
2176037,2367763,https://iuhkart.blob.core.windows.net/product/3256805806916576-black
2176038,2367763,https://iuhkart.blob.core.windows.net/product/3256805806916576-black-and-white
2176039,2367763,https://iuhkart.blob.core.windows.net/product/3256805806916576-red
2176040,2367763,https://iuhkart.blob.core.windows.net/product/3256805806916576-blue
2176041,2367763,https://iuhkart.blob.core.windows.net/product/3256805806916576-green
2185758,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-red-xxxl
2185765,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-red-5xl
2185769,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-red-4xl
2185770,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-red-xl
2185774,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-gold-xxl
2185776,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-gold-xl
2185778,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-gold-4xl
2185780,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-black-xxl
2185772,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-black-5xl
2185786,2317406,https://iuhkart.blob.core.windows.net/product/3256804433006671-black-4xl
2186207,2317707,https://iuhkart.blob.core.windows.net/product/3256805793512930-white-l
2186206,2317707,https://iuhkart.blob.core.windows.net/product/3256805793512930-white-m
2186205,2317707,https://iuhkart.blob.core.windows.net/product/3256805793512930-white-xl
2186128,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-08-scarf
2186106,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-black-dots-scarf
2186109,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-05-scarf
2186111,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-04-scarf
2186114,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-03-scarf
2186116,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-02-scarf
2186119,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-01-scarf
2186125,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-style-06-scarf
2186143,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-blue-dots-scarf
2186153,2377839,https://iuhkart.blob.core.windows.net/product/32994722371-blue-stripe
2186210,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-59
2186211,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-58
2186214,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-57
2186220,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-63
2186225,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-61
2186231,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-18
2186208,2369320,https://iuhkart.blob.core.windows.net/product/4000986979667-other-number
